inst_id,perc_expend_basic,perc_basic_fed,perc_hhs_fund_ls,perc_sal,perc_cap,perc_ls_cap,perc_ls_biohs,applied_expend,basic_expend,basic_fed_expend,dev_expend,expend_capital,expend_salaries,ls_fund,hs_fund,bio_fund,ls_cap_expend,phd_granting,ba_granting,ma_granting,prof_granting,hbcu_flag,med_sch,hhe_flag,public,RD_Spending_Index
2006,0.38514742,0.5982934,1.0,0.573539,0.07511055,,,531.7692307692307,845.6153846153846,473.9230769230769,967.9230769230769,286.875,1276.3076923076924,,,,,1.0,0.0,0.0,0.0,1,,0,1.0,-0.5429397914152843
2008,0.6836079,0.20295162,0.36027887,0.67558587,0.033905756,0.16793372,0.49759567,5549.7692307692305,17306.0,3540.076923076923,2459.846153846154,875.8461538461538,17080.615384615383,2389.7693,552.63635,672.8461,120.0,1.0,0.0,0.0,0.0,0,,0,1.0,-0.7413453528074442
2013,0.3263228,0.29580888,0.5983558,0.44715393,0.13315175,0.31821132,,829.75,458.75,207.5,42.0,204.75,564.75,437.5,,437.5,138.0,0.0,0.0,1.0,0.0,0,,0,1.0,-1.0161012387177655
2014,0.6654223,0.68861634,0.96286327,0.44825557,0.015391114,0.9687919,0.9754478,12187.23076923077,31344.153846153848,21513.153846153848,4324.583333333333,730.0,21286.384615384617,47486.77,27460.846,18773.846,710.3076923076923,1.0,0.0,0.0,0.0,0,1.0,0,1.0,-0.12387042889691346
2015,0.64140964,0.35058644,0.2274649,0.5602777,0.026048528,0.06839405,,6062.916666666667,13567.538461538461,5023.384615384615,2368.076923076923,597.8461538461538,11568.538461538461,1073.3077,,1070.0769,27.0,1.0,0.0,0.0,0.0,0,,0,1.0,-0.7695879942625888
2016,0.4153828,0.6081731,0.69556755,0.37722248,,,,402.0,284.0,174.0,1.0,,253.5,429.0,,417.0,,0.0,0.0,1.0,0.0,0,,0,0.0,-0.6499307850085717
2017,0.2674792,0.09720651,0.0,0.82004714,0.026997816,0.5978261,,878.8888888888889,386.3333333333333,36.142857142857146,64.75,42.25,1102.6666666666667,250.77777,,68.25,40.5,0.0,0.0,1.0,0.0,0,,0,1.0,-1.3618441605213363
2020,0.31933448,0.7843905,0.86945885,0.41664898,0.09106605,0.78721285,0.9939139,757.2307692307693,791.0,544.9230769230769,897.7692307692307,235.25,994.7692307692307,2089.4614,1402.4615,741.0,196.91666666666666,1.0,0.0,0.0,0.0,0,,0,1.0,-0.6775489810341241
2021,,,1.0,0.54380685,0.061193094,0.6871554,,1475.1666666666667,,,,86.4,773.4166666666666,238.25,184.25,,61.833333333333336,0.0,0.0,1.0,0.0,0,,0,1.0,-0.42509660636320534
2024,0.681956,0.5136362,0.32359505,0.44443303,0.09581325,0.50060236,1.0,273.0,1443.3076923076924,745.7692307692307,428.2307692307692,212.83333333333334,939.5384615384615,934.38464,231.77777,718.8461,104.91666666666667,1.0,0.0,0.0,0.0,0,,0,1.0,-0.8909803690381867
2026,1.0,0.9192952,0.0,0.1253083,,,,,554.0,509.5,,,62.0,284.0,,284.0,,0.0,0.0,1.0,0.0,1,,0,1.0,-0.5585397747113967
2029,0.69274575,0.5758534,0.892262,0.34963137,0.01971426,0.768063,0.47401705,53626.46153846154,123815.38461538461,72032.15384615384,2664.6923076923076,3625.5384615384614,62878.0,143312.69,35210.617,32939.31,2821.5384615384614,1.0,0.0,0.0,0.0,0,1.0,0,0.0,1.0374737350059953
2031,0.27908608,0.3455974,0.827108,0.48202926,0.030467752,0.41400656,0.9764634,42794.0,29769.846153846152,12441.461538461539,36056.0,3449.0,50860.692307692305,50258.23,21318.166,38995.08,1609.5833333333333,1.0,0.0,0.0,0.0,0,,0,1.0,0.47873792135693066
2032,0.74442935,0.7962248,0.7942885,0.45363358,0.08215215,0.38645926,0.98378384,599.3333333333334,7860.538461538462,6181.153846153846,3712.4444444444443,862.0769230769231,4905.0,4358.6924,3372.8462,920.0,326.9230769230769,0.0,0.0,1.0,0.0,1,,0,0.0,-0.6753447433148492
2036,1.0,0.7007578,0.67363864,0.32318452,0.11532334,0.65047324,,,2095.4615384615386,1477.3076923076924,,259.38461538461536,678.5384615384615,949.53845,,899.0769,164.66666666666666,0.0,1.0,0.0,0.0,0,,0,0.0,-0.5783186891539691
2038,0.8105001,0.6612078,0.56915367,0.39698988,0.057362553,0.63986695,1.0,774.8888888888889,2516.4615384615386,1690.923076923077,,185.23076923076923,1201.7692307692307,1517.6154,258.57144,1339.7693,65.3076923076923,0.0,1.0,0.0,0.0,0,,0,0.0,-0.7480849217422214
2039,1.0,0.5631851,0.52338326,0.40049425,0.07312009,0.5,,,1892.076923076923,1067.1538461538462,,174.5,756.8461538461538,582.61536,,462.3846,25.0,0.0,1.0,0.0,0.0,0,,0,0.0,-0.6559273626269414
2050,0.66629124,0.701692,0.8822854,0.46390268,0.05638909,0.9165903,0.9546209,2141.3076923076924,4239.384615384615,2929.230769230769,219.2,384.84615384615387,2961.3076923076924,5172.231,2225.5386,3169.5454,384.0833333333333,0.0,0.0,1.0,0.0,0,1.0,0,0.0,-0.721662668101329
2053,0.33019572,0.5923113,0.07024342,0.473846,0.042551085,0.20742314,0.33625627,44818.307692307695,36796.153846153844,20815.153846153848,29277.30769230769,4774.7692307692305,53612.07692307692,34950.383,839.5,10372.462,863.6153846153846,1.0,0.0,0.0,0.0,0,,0,1.0,0.10977241161429023
2062,0.85817045,1.0,0.06515048,0.4647471,0.08289289,0.7058824,,884.3333333333334,1546.3333333333333,1546.3333333333333,442.0,152.2,883.6363636363636,,,,79.0,1.0,0.0,0.0,0.0,1,,0,1.0,-0.9834712486547216
2072,0.24722165,,0.0,0.37343806,0.033880237,0.84375,,457.5,146.0,,,21.5,221.5,485.0,,485.0,27.0,0.0,0.0,1.0,0.0,0,,0,1.0,-1.007998318798299
2073,1.0,0.6205617,0.0,0.51422834,0.15051547,,,,378.5,239.5,,73.0,198.5,117.5,,117.5,,0.0,0.0,1.0,0.0,0,,0,0.0,-0.8963239245846037
2078,0.98842597,0.80964065,0.0,0.4099095,,,,15.0,710.0,571.5,,,296.0,78.0,,124.0,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.6454827951051705
2083,0.68789434,0.9460273,0.83818144,0.4735673,0.060211685,0.34243223,0.6111531,2943.923076923077,11445.0,10594.846153846154,1948.3076923076924,1045.6923076923076,7757.307692307692,3673.1538,1206.6666,1761.5555,408.0769230769231,1.0,0.0,0.0,0.0,1,,0,1.0,-0.465033143138729
2091,0.34219322,0.37525794,0.4076958,0.43553373,0.016594859,0.8733728,0.76297045,5039.307692307692,2842.818181818182,952.4545454545455,731.8,101.11111111111111,3366.923076923077,1706.9166,1185.0,326.27274,52.0,0.0,0.0,1.0,0.0,0,,0,1.0,-0.993082821263529
2095,1.0,0.7235473,,0.48324364,0.11735281,,,,384.5,280.0,,47.5,180.0,,,,,0.0,0.0,1.0,0.0,0,,0,1.0,-0.6197221092552863
2099,0.51564264,0.5971622,0.39331615,0.49635878,0.04127756,0.5817729,0.91423124,1487.6923076923076,1906.2307692307693,951.3846153846154,200.2,141.0,1820.3076923076924,895.46155,245.25,592.0769,75.0,1.0,0.0,0.0,0.0,0,,0,1.0,-0.8609049374998037
2101,0.91686076,0.958454,,0.50706303,,,,786.0769230769231,10582.076923076924,10141.23076923077,388.8,,5810.461538461538,,,,,0.0,1.0,0.0,0.0,0,,0,1.0,-0.5308900565700527
2102,,,,0.60966927,0.004139358,,,7939.7692307692305,,,,24.0,4674.846153846154,,,,,1.0,0.0,0.0,0.0,0,,0,1.0,-0.27856372899255977
2103,0.8980653,0.6821331,0.44795915,0.5094236,0.027772073,0.17783076,0.5148517,42004.22222222222,454719.55555555556,310071.0,10041.111111111111,14080.222222222223,258412.11111111112,105231.555,21215.5,35820.11,2537.5555555555557,1.0,0.0,0.0,0.0,0,,0,1.0,4.041970016407689
2104,0.6336316,0.55863726,0.9128472,0.4684585,0.020767938,0.9699395,0.97213495,112709.88888888889,263724.0,147478.77777777778,40356.444444444445,8673.0,194763.88888888888,389781.56,262939.0,116171.78,8455.333333333334,1.0,0.0,0.0,0.0,0,1.0,0,1.0,3.796241068716162
2105,0.37305596,0.7025711,0.5917267,0.57345784,0.021620166,0.062355693,0.90622693,27087.076923076922,30757.0,22247.384615384617,21650.923076923078,1667.7692307692307,45773.61538461538,8926.846,915.25,8310.154,108.46153846153847,1.0,0.0,0.0,0.0,0,,0,1.0,-0.030449270508180783
2106,0.2172955,0.9394522,0.08462439,0.55718184,0.022984052,0.70520276,,3829.4615384615386,1746.4615384615386,1695.3076923076924,2784.5833333333335,192.5,4511.0,3783.6667,280.33334,1198.0,141.88888888888889,1.0,0.0,0.0,0.0,1,,0,1.0,-0.9918674466767646
2115,0.9333103,0.30788165,0.416499,0.32120508,0.09293712,0.2584695,,311.09090909090907,4656.923076923077,1448.8461538461538,95.5,510.53846153846155,1578.8461538461538,1015.9231,,896.3077,186.375,0.0,1.0,0.0,0.0,0,,0,0.0,-0.8657121043760121
2121,0.57289666,0.11805557,,0.5407202,,,,703.0,1031.75,36.333333333333336,,,929.5,,,,,0.0,0.0,1.0,0.0,0,,0,0.0,-0.6973046629918005
2124,0.7282515,0.29786476,,0.7230468,,,,471.0,546.0,161.0,160.0,,613.5,,,,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.6678230829259008
2128,0.93615776,0.54185206,0.90483993,0.38591337,0.012133374,0.22880632,1.0,3893.7,52646.846153846156,28514.76923076923,779.3,675.3846153846154,21726.53846153846,9780.077,1345.5714,8750.23,142.16666666666666,1.0,0.0,0.0,0.0,0,,0,0.0,-0.1198945891060549
2133,0.9042781,0.5940711,0.9374981,0.372849,0.02093441,0.6800213,0.9994908,31625.0,67676.38461538461,40613.692307692305,8236.333333333334,1599.2307692307693,28504.076923076922,28159.154,3514.6667,27344.615,1076.0,1.0,0.0,0.0,0.0,0,,0,0.0,0.34034322059581357
2139,0.683304,0.36514795,0.27293685,0.29205623,0.020713199,0.41387203,,2159.0,5312.307692307692,1895.3076923076924,305.46153846153845,160.63636363636363,2234.5384615384614,1323.0,,881.8461,30.8,1.0,0.0,0.0,0.0,0,,0,0.0,-0.8154346219849361
2141,0.90068597,0.7186611,0.034722224,0.54658675,0.030315325,0.53571427,,56.0,1002.5,714.5,57.5,34.0,611.5,208.0,,208.0,15.0,0.0,1.0,0.0,0.0,0,,0,0.0,-1.1126905735671337
2155,0.6590764,0.5890266,0.9252402,0.40155348,0.024291812,0.44265422,0.963567,330755.3846153846,674838.6923076923,381132.3846153846,25869.76923076923,24403.76923076923,418039.46153846156,583534.9,141312.47,418961.47,10753.923076923076,1.0,0.0,0.0,0.0,0,1.0,0,0.0,8.905706852085808
2161,0.5807686,0.4489775,0.8669025,0.5009982,0.05669481,0.13469975,0.6262695,24145.923076923078,43049.153846153844,19546.923076923078,7466.0,4254.923076923077,37567.0,12283.308,3415.0,3454.1538,596.9230769230769,1.0,0.0,0.0,0.0,0,,0,1.0,0.09840453556051576
2164,0.5833816,0.65568346,0.94025564,0.49936303,0.06298798,1.0,,521.9166666666666,899.3333333333334,631.25,122.0,91.125,759.25,1512.75,1512.75,,91.125,0.0,0.0,1.0,0.0,0,,0,0.0,-0.8258816890264079
2178,0.6215256,0.6340845,0.8439799,0.37766665,0.046956338,0.14335208,0.7699218,322225.8461538461,559694.1538461539,352410.8461538461,74341.5,41808.07692307692,343596.3076923077,125762.766,21488.77,74998.766,6032.076923076923,1.0,0.0,0.0,0.0,0,,0,0.0,8.675645631388196
2183,0.4979531,0.70513093,1.0,0.4955743,,,,279.5,274.5,193.0,,,270.0,228.0,,228.0,,0.0,0.0,1.0,0.0,0,,0,1.0,-0.4421336084056608
2184,1.0,1.0,0.0,0.5574713,,,,,174.0,174.0,,,97.0,,,,,0.0,0.0,1.0,0.0,0,,0,1.0,-0.6883751877763812
2192,0.86442816,0.64060205,0.6571692,0.43682522,0.042569213,0.29173636,,423.38461538461536,2603.153846153846,1650.6923076923076,32.0,131.3846153846154,1284.7692307692307,523.46155,,511.69232,32.0,0.0,0.0,1.0,0.0,0,,0,0.0,-0.8335913609499781
2199,0.2680002,0.69132066,0.8720741,0.45659578,0.03962617,0.14967781,0.7693801,83167.69230769231,46288.61538461538,31384.384615384617,16309.615384615385,5751.538461538462,67109.92307692308,29736.076,6356.4614,16463.54,747.0,1.0,0.0,0.0,0.0,0,,0,0.0,0.7529777242569113
2208,1.0,0.50600386,0.9208145,0.6230036,,,,,530.5,277.0,,,329.5,157.5,,77.0,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.1991745727171921
2209,0.7632002,0.61798656,0.49288753,0.37113366,0.096074805,0.4443497,0.99736863,986.0769230769231,3744.153846153846,2297.6923076923076,215.15384615384616,473.38461538461536,1838.0,1843.6923,135.0,1759.0769,200.84615384615384,1.0,0.0,0.0,0.0,0,,0,0.0,-0.7463870197501713
2210,0.84839255,0.38179788,0.056210097,0.5042601,0.030936243,0.11477088,,3846.769230769231,23091.846153846152,8591.615384615385,278.77777777777777,837.0,13741.153846153846,2152.077,,1726.0,89.3076923076923,1.0,0.0,0.0,0.0,0,,0,1.0,-0.7620240324672015
2219,0.352496,0.7241693,0.67426455,0.39718902,0.023806816,0.50283873,0.93409395,109631.30769230769,76839.46153846153,52183.769230769234,5828.0,4574.0,75158.0,122897.766,31859.385,82441.62,2515.923076923077,1.0,0.0,0.0,0.0,0,1.0,0,0.0,1.1149032979223221
2221,0.5986482,0.54315275,0.47198102,0.37167004,0.04900297,0.5187931,0.5392345,51565.92307692308,123758.76923076923,66954.23076923077,31424.0,10233.923076923076,77390.30769230769,68215.695,12690.615,23802.385,6149.076923076923,1.0,0.0,0.0,0.0,0,,0,1.0,1.766259506333892
2222,0.7000019,0.44193238,0.80610704,0.44658384,0.019204063,0.45160082,0.8017831,12436.538461538461,43527.846153846156,19194.46153846154,6218.076923076923,1206.8461538461538,27792.76923076923,9293.846,3945.6155,3565.923,700.7692307692307,1.0,0.0,0.0,0.0,0,,0,1.0,-0.10310016651942656
2224,0.5499659,0.40490925,0.40569124,0.7589824,0.03072209,0.40950808,,3121.230769230769,4904.615384615385,1952.5384615384614,892.1538461538462,277.3076923076923,6667.615384615385,1237.0769,,1214.5,101.6923076923077,0.0,1.0,0.0,0.0,0,,0,0.0,-0.9932205514348158
2226,0.36792696,0.57681626,0.8306264,0.3667097,0.090691894,0.88,1.0,220.2,460.6,193.75,428.6,105.4,354.8,369.0,256.0,64.0,126.5,1.0,0.0,0.0,0.0,0,,0,0.0,-0.7241000688826296
2229,0.8977686,0.31102017,0.44062862,0.34197277,0.04277114,0.46610048,,1715.75,4460.461538461538,1413.3076923076924,,212.15384615384616,1718.2307692307693,772.0769,,665.38464,87.75,0.0,0.0,1.0,0.0,0,,0,0.0,-0.8121856882262352
2230,0.6483706,0.7778601,,0.24898525,,,,67804.15384615384,139621.61538461538,108598.0,8293.923076923076,,53611.0,,,,,1.0,0.0,0.0,0.0,0,,0,0.0,0.978937176172455
2233,0.54175925,0.52853227,0.5755878,0.34105682,0.05050931,0.040392216,,12491.538461538461,17875.76923076923,9361.76923076923,3876.6923076923076,1935.923076923077,11700.538461538461,1561.3077,,1561.3077,72.0,1.0,0.0,0.0,0.0,0,,0,0.0,-0.44305426610458504
2238,0.5894055,0.45159775,0.0,0.36632654,0.010538641,,,398.2,597.4,213.4,16.0,9.0,368.4,69.5,,64.0,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.8707773350260483
2241,0.66266435,0.5320182,0.296196,0.5935979,0.06791936,0.31557733,,673.7692307692307,1872.3846153846155,812.3076923076923,239.25,229.88888888888889,1630.0,671.3077,,585.53845,92.75,0.0,0.0,1.0,0.0,0,,0,0.0,-1.0884363995217805
2243,0.80463034,0.32068157,0.23424606,0.4196575,0.07538356,0.3464093,0.91310024,2264.0,12180.461538461539,4006.6153846153848,451.6923076923077,989.9230769230769,6578.153846153846,7844.4614,4001.2727,3703.2307,357.2307692307692,1.0,0.0,0.0,0.0,0,1.0,0,1.0,-0.756649361421213
2259,0.6073512,0.5024435,0.5789722,0.6589288,0.016998062,0.77981865,0.8976069,2171.923076923077,4238.538461538462,2120.153846153846,855.5454545454545,69.28571428571429,4741.2307692307695,1450.8462,1185.2,719.0,27.0,1.0,0.0,0.0,0.0,0,,0,1.0,-0.7906149331451219
2262,0.41660783,0.58495456,0.0,0.4119236,0.07881742,,,1208.2307692307693,1673.6153846153845,1540.375,491.3636363636364,302.09090909090907,1284.3846153846155,41.0,,41.0,,0.0,0.0,1.0,0.0,0,,0,0.0,-1.0679320749509422
2268,0.33192357,0.22978972,0.3601626,0.60962325,0.03529335,0.25547796,0.9514524,4278.583333333333,2275.076923076923,479.46153846153845,896.5,246.58333333333334,4285.0,1263.0769,1043.6,459.6154,52.285714285714285,0.0,0.0,1.0,0.0,0,,0,1.0,-1.0426581868866707
2273,0.20120366,0.25874966,0.17569819,0.5040992,0.08235055,0.23601262,,1460.0,741.7692307692307,184.46153846153845,1491.4615384615386,315.6923076923077,1827.076923076923,657.61536,,638.46155,88.6,0.0,1.0,0.0,0.0,0,,0,0.0,-1.146328917735556
2275,0.95429254,0.41916746,0.2860465,0.29997173,0.1055053,0.7425743,,30.5,593.0,241.5,,69.5,192.0,200.5,,200.5,75.0,0.0,1.0,0.0,0.0,0,,0,0.0,-0.9142344785751029
2279,,,0.6,0.37625104,0.14426734,0.24979499,,2185.6153846153848,,,,448.55555555555554,781.6153846153846,436.0,,,410.5,1.0,0.0,0.0,0.0,0,,0,0.0,-0.40368876189909525
2290,0.6669228,0.49397516,0.4090334,0.34863916,0.06112968,0.17813082,0.5443277,183695.07692307694,408704.8461538461,200892.46153846153,17248.615384615383,38681.07692307692,210247.0,289902.78,51372.92,105888.16,5404.846153846154,1.0,0.0,0.0,0.0,0,1.0,0,1.0,5.441329434015236
2292,0.35600647,0.5194482,0.46018216,0.5501014,0.038388588,0.069167905,0.9664457,37906.692307692305,25940.30769230769,13310.384615384615,10644.0,2854.769230769231,40939.307692307695,3104.5386,1026.0,2171.6924,188.6153846153846,1.0,0.0,0.0,0.0,0,,0,1.0,-0.14118696284113488
2301,1.0,0.298596,0.27710283,0.6974837,0.0058651026,1.0,0.95510834,1497.142857142857,875.5,262.0,,8.0,959.7777777777778,582.0,235.0,398.1111,8.0,0.0,0.0,1.0,0.0,0,,0,1.0,-0.993512361808299
2307,0.8105285,0.43319687,0.8302702,0.45583788,0.0709744,0.36923835,0.5992292,3688.5384615384614,13774.76923076923,5897.076923076923,218.16666666666666,1185.5384615384614,8086.7692307692305,5902.846,1329.4445,2357.7693,428.3076923076923,1.0,0.0,0.0,0.0,0,1.0,0,1.0,-0.4855402430749263
2314,0.28118262,0.22972469,0.6938944,0.50897664,0.07248973,0.514283,,973.25,445.1666666666667,208.91666666666666,253.41666666666666,103.3,807.4166666666666,937.25,1131.5,,33.333333333333336,0.0,0.0,1.0,0.0,0,,0,1.0,-0.9775195447044873
2323,0.5593837,0.5983217,0.6611368,0.31853777,0.04656784,0.77493566,1.0,1809.5,1305.5833333333333,1213.0,33.6,107.33333333333333,915.4166666666666,2540.0,245.4,2185.0833,86.66666666666667,1.0,0.0,0.0,0.0,0,,0,0.0,-0.7033875237847094
2325,0.59015465,0.5709652,0.9261993,0.53438336,0.021764759,0.49611223,0.8862147,580909.9230769231,871364.8461538461,494897.46153846156,25218.46153846154,31821.923076923078,792009.6153846154,838954.7,532903.0,213895.39,15841.538461538461,1.0,0.0,0.0,0.0,0,1.0,0,1.0,13.767993162676623
2326,0.5999974,0.3348603,0.3199289,0.5801088,0.04861689,0.036565583,0.8260491,3099.3076923076924,4648.923076923077,1515.6153846153845,,370.53846153846155,4514.307692307692,241.0,128.14285,116.75,15.0,1.0,0.0,0.0,0.0,0,,0,1.0,-0.7926927593525376
2327,0.5886296,0.19773915,0.86388886,0.6849827,0.007422214,1.0,1.0,426.42857142857144,639.4285714285714,112.14285714285714,74.5,7.0,746.7142857142857,212.0,171.8,66.0,3.0,1.0,0.0,0.0,0.0,0,,0,1.0,-0.7428708362860862
2329,0.86999995,0.5064273,0.92411995,0.42063892,0.028594652,0.49345675,0.96546257,18778.153846153848,204213.53846153847,103361.38461538461,11736.538461538461,6735.153846153846,98493.84615384616,175187.47,140231.77,28946.23,3321.769230769231,1.0,0.0,0.0,0.0,0,1.0,0,1.0,1.7010237305300648
2334,0.7469798,0.46993232,0.7151515,0.5337419,0.04378334,,,369.0,823.625,503.0,,51.333333333333336,585.875,80.0,,80.0,,0.0,0.0,0.0,1.0,0,,0,0.0,-0.6151299038494866
2336,,,,0.7330317,,,,221.0,,,,,162.0,,,,,0.0,0.0,1.0,0.0,0,,0,1.0,-0.44707619280975547
2340,0.31713754,0.3890588,0.0009157509,0.41727135,0.056214705,0.29253313,,1867.4615384615386,1526.7692307692307,547.9230769230769,1854.3076923076924,270.8181818181818,2200.3076923076924,412.66666,,397.25,60.142857142857146,0.0,1.0,0.0,0.0,0,,0,0.0,-1.147980056400488
2346,1.0,0.33937675,0.0,0.56555915,0.22588281,0.54,,,473.5,182.0,,138.5,248.5,228.0,,228.0,12.0,0.0,0.0,1.0,0.0,0,,0,0.0,-1.128430593718222
2353,0.9333822,0.27308902,,0.6044477,0.02947214,,,21.5,298.5,81.5,,9.5,193.5,,,,,0.0,1.0,0.0,0.0,0,,0,0.0,-0.7221940844694142
2354,1.0,0.5123675,0.0,0.7067138,0.12720849,0.8888889,,,283.0,145.0,,36.0,200.0,161.0,,161.0,32.0,1.0,0.0,0.0,0.0,0,,0,0.0,-0.9639998628366241
2358,1.0,0.4782184,0.38043147,0.5176843,0.036526226,,,,2029.0,882.0769230769231,,122.4,986.9230769230769,313.0,,311.76923,,0.0,1.0,0.0,0.0,0,,0,0.0,-0.5922384037839117
2360,0.47525606,0.24537629,0.0041988576,0.5028114,0.18461162,0.16946676,,1789.076923076923,1358.4285714285713,338.57142857142856,309.2307692307692,701.0,1423.6923076923076,348.6154,,161.81818,232.0,1.0,0.0,0.0,0.0,0,,0,1.0,-1.1203442277079079
2367,0.43279022,0.53882354,,0.503055,0.035641547,,,346.0,425.0,229.0,211.0,35.0,494.0,,,,,1.0,0.0,0.0,0.0,0,,0,1.0,-0.7152704709402705
2377,0.13411893,0.3953215,0.11520962,0.48847005,0.03660773,0.95497835,0.8776978,2837.6923076923076,448.15384615384613,170.1,8.5,122.63636363636364,1620.4615384615386,822.7692,18.0,732.2308,133.33333333333334,1.0,0.0,0.0,0.0,0,,0,1.0,-1.059877921898063
2382,0.6956994,0.5300229,0.0690292,0.5281575,0.09136993,0.64873254,0.9574468,279.6666666666667,913.8333333333334,549.8333333333334,99.8,124.8,656.0833333333334,430.5,99.0,417.5,92.55555555555556,0.0,1.0,0.0,0.0,0,,0,0.0,-1.1604879986366707
2388,0.54432535,0.28802127,0.12701876,0.56673074,0.06913783,0.33726847,,8960.307692307691,13222.307692307691,3814.0,2077.846153846154,1759.5384615384614,13678.23076923077,11272.692,,1457.6923,546.4166666666666,1.0,0.0,0.0,0.0,0,,0,1.0,-0.7546297097790527
2389,0.71004605,0.30752763,0.0,0.344537,0.08268963,0.16400929,,340.57142857142856,752.7,235.7,141.83333333333334,104.66666666666667,365.1,139.33333,,133.33333,19.333333333333332,0.0,1.0,0.0,0.0,0,,0,1.0,-1.1188270855378735
2394,1.0,0.34410328,0.0,0.21058215,,,,,400.5,137.0,,,82.5,196.5,,190.5,,1.0,0.0,0.0,0.0,0,,0,1.0,-0.4653064361726985
2396,0.68942535,0.6927908,0.09105166,0.58077705,0.034851532,0.7010986,0.2914699,7648.714285714285,8222.538461538461,5604.692307692308,755.0,452.6923076923077,7267.7692307692305,7438.923,360.7143,1610.7142,304.61538461538464,0.0,0.0,1.0,0.0,1,,0,1.0,-1.061134692993613
2410,0.70000803,0.86303556,0.6060405,0.38927406,0.04231139,0.078970365,0.9994299,5561.846153846154,19468.30769230769,16712.923076923078,2781.3846153846152,1223.3846153846155,11084.461538461539,3245.1538,2125.0,1545.3846,52.61538461538461,1.0,0.0,0.0,0.0,1,,0,1.0,-0.42910268052709927
2414,,,0.8978864,0.3863781,0.37913436,0.9074074,,561.0,,,,252.0,188.0,,,,49.0,0.0,0.0,1.0,0.0,0,,0,0.0,-0.7000342970117099
2423,0.3746098,0.22908032,0.09843372,0.54032356,0.03382259,0.59013224,0.07166637,122943.38461538461,91637.53846153847,21203.076923076922,30153.384615384617,8300.384615384615,132195.38461538462,115579.62,1803.1538,6600.769,4819.2307692307695,1.0,0.0,0.0,0.0,0,,0,1.0,1.578691360941431
2439,0.37654242,1.0,0.76697874,0.28118184,0.03591335,0.6449424,,1661.1538461538462,996.0,996.0,,97.76923076923077,732.2307692307693,,,,44.23076923076923,0.0,1.0,0.0,0.0,1,,0,0.0,-0.6874460758086537
2441,0.94648397,0.60423017,0.64461637,0.37356883,0.04362337,0.10330128,0.9318761,2387.0,56644.0,33901.307692307695,623.3846153846154,2577.0,21354.23076923077,9653.308,1421.0,7468.615,237.84615384615384,1.0,0.0,0.0,0.0,0,,0,1.0,-0.1207463496697204
2454,0.2292683,0.5106383,0.0,0.45365855,,,,9.0,47.0,24.0,149.0,,93.0,37.0,,21.0,,0.0,0.0,1.0,0.0,0,,0,1.0,-1.0006514664731545
2474,0.73849374,0.2663073,0.4848485,0.598971,0.042208754,1.0,,405.0,284.0,104.5,,19.5,335.5,569.5,685.0,,19.5,0.0,0.0,1.0,0.0,0,1.0,0,0.0,-0.9729970643988101
2477,0.31473294,0.60812116,0.9712065,0.4563859,0.105148524,0.6618658,1.0,401.375,535.6666666666666,229.44444444444446,1969.3333333333333,333.57142857142856,1433.7777777777778,1401.4445,1267.7142,344.66666,182.42857142857142,1.0,0.0,0.0,0.0,0,1.0,0,0.0,-0.663898452296601
2495,0.9084124,0.68512416,0.0,0.44500816,0.14807895,0.9411765,,29.5,726.0,499.0,40.5,130.0,345.5,330.0,,252.5,240.0,0.0,0.0,1.0,0.0,0,,0,1.0,-1.2114076065279473
2496,0.34449762,0.9305556,,0.5885168,0.07177033,,,23.0,72.0,67.0,114.0,15.0,123.0,,,,,0.0,0.0,1.0,0.0,0,,0,1.0,-0.9147112183188988
2501,0.0053475937,,,0.16042781,0.19786096,,,148.0,1.0,,38.0,37.0,30.0,,,,,1.0,0.0,0.0,0.0,0,,0,1.0,-0.6686393730921374
2503,0.38855946,0.8282799,0.1030676,0.29613286,0.07387954,0.48448005,0.51022243,1969.3846153846155,1973.2307692307693,1617.1538461538462,2855.4,600.6923076923077,1595.1538461538462,2219.5386,775.1667,590.5833,122.25,1.0,0.0,0.0,0.0,0,,0,1.0,-0.9364834097711119
2516,0.7929551,0.40982416,0.60401446,0.45084178,0.022089865,0.59997123,0.5524008,52209.307692307695,228379.61538461538,92609.53846153847,8724.384615384615,6932.153846153846,128192.0,187797.23,61153.31,40651.152,3562.3846153846152,1.0,0.0,0.0,0.0,0,1.0,0,1.0,1.843512163427845
2517,0.4942513,0.3987829,0.34598073,0.3837846,0.061925575,0.038172945,,17956.0,21962.30769230769,9292.538461538461,2952.6923076923076,2752.076923076923,16402.846153846152,539.8461,,431.76923,76.4,1.0,0.0,0.0,0.0,0,,0,1.0,-0.47611624553353465
2518,0.7811141,0.48820424,0.90586054,0.38954848,0.035241976,0.5596754,0.9665423,6207.615384615385,24353.30769230769,12102.461538461539,833.0769230769231,1092.6923076923076,12266.23076923077,18763.846,13379.923,4720.3076,611.7692307692307,1.0,0.0,0.0,0.0,0,1.0,0,1.0,-0.2726436641529385
