inst_id,inst,country_code,country,city,region,type,which_inst,associated,associated_id,associated_country,associated_type,associated_rel,which_assoc
I1312537475,Naval Medical Research Center,US,United States,Silver Spring,Maryland,facility,1907,United States Department of the Navy,I3130687028,US,government,parent,4
I131221577,Bucknell University,US,United States,Lewisburg,Pennsylvania,education,1908,,,,,,1
I131155284,Alagappa University,IN,India,Karaikudi,Tamil Nadu,education,1909,,,,,,1
I1311688040,Amazon (United States),US,United States,Seattle,Washington,company,1910,,,,,,1
I1312106833,Biotechnology Institute,US,United States,Washington D.C.,District of Columbia,nonprofit,1911,,,,,,1
I1311914864,Scripps Health,US,United States,San Diego,California,healthcare,1912,Scripps Clinic,I4210146328,US,healthcare,child,1
I1311914864,Scripps Health,US,United States,San Diego,California,healthcare,1912,Scripps Green Hospital,I4210103888,US,healthcare,child,2
I1311914864,Scripps Health,US,United States,San Diego,California,healthcare,1912,Scripps MD Anderson Cancer Center,I4210146979,US,healthcare,child,3
I1311914864,Scripps Health,US,United States,San Diego,California,healthcare,1912,Scripps Memorial Hospital,I4210107570,US,healthcare,child,4
I1311914864,Scripps Health,US,United States,San Diego,California,healthcare,1912,Scripps Mercy Hospital,I2802091096,US,healthcare,child,5
I1311914864,Scripps Health,US,United States,San Diego,California,healthcare,1912,Scripps Whittier Diabetes Institute,I4210142769,US,nonprofit,child,6
I1313014049,Springer Nature (Germany),DE,Germany,Berlin,,company,1913,Springer Nature (Netherlands),I4210107578,NL,company,child,1
I1313014049,Springer Nature (Germany),DE,Germany,Berlin,,company,1913,Springer Nature (New Zealand),I4210115663,NZ,company,child,2
I1313014049,Springer Nature (Germany),DE,Germany,Berlin,,company,1913,Springer Nature (Switzerland),I4210142515,CH,company,child,3
I1313014049,Springer Nature (Germany),DE,Germany,Berlin,,company,1913,Springer Nature (United Kingdom),I4210126490,GB,company,child,4
I1313014049,Springer Nature (Germany),DE,Germany,Berlin,,company,1913,Springer Nature (United States),I4210113551,US,company,child,5
I1313142568,Florida Museum of Natural History,US,United States,Gainesville,Florida,archive,1914,,,,,,1
I1312996466,Safdarjang Hospital,IN,India,New Delhi,,healthcare,1915,Guru Gobind Singh Indraprastha University,I105454292,IN,education,related,1
I1311436738,New South Wales Department of Health,AU,Australia,North Sydney,New South Wales,government,1916,Cancer Institute of New South Wales,I2801862688,AU,other,child,1
I1311436738,New South Wales Department of Health,AU,Australia,North Sydney,New South Wales,government,1916,Central Coast Local Health District,I4210140905,AU,healthcare,child,2
I1311436738,New South Wales Department of Health,AU,Australia,North Sydney,New South Wales,government,1916,Far West Local Health District,I4210099116,AU,government,child,3
I1311436738,New South Wales Department of Health,AU,Australia,North Sydney,New South Wales,government,1916,Illawarra Shoalhaven Local Health District,I4210090523,AU,healthcare,child,4
I1311436738,New South Wales Department of Health,AU,Australia,North Sydney,New South Wales,government,1916,Northern Sydney Local Health District,I4210119033,AU,government,child,5
I1311436738,New South Wales Department of Health,AU,Australia,North Sydney,New South Wales,government,1916,South Western Sydney Local Health District,I4210163551,AU,government,child,6
I1311436738,New South Wales Department of Health,AU,Australia,North Sydney,New South Wales,government,1916,Western NSW Local Health District,I4210101646,AU,government,child,7
I1311436738,New South Wales Department of Health,AU,Australia,North Sydney,New South Wales,government,1916,Government of New South Wales,I2801351115,AU,government,parent,8
I1312636312,Good Samaritan Hospital,US,United States,Cincinnati,Ohio,healthcare,1917,TriHealth,I4210150191,US,healthcare,parent,1
I1311564700,Ceres,US,United States,Boston,Massachusetts,nonprofit,1918,,,,,,1
I1313003366,Woods Hole Research Center,US,United States,Falmouth,Massachusetts,other,1919,Marine Biological Laboratory,I1338920048,US,nonprofit,related,1
I1312987727,University of Neyshabur,IR,Iran,Neyshabur,,education,1920,,,,,,1
I1312300495,Jinnah Postgraduate Medical Center,PK,Pakistan,Karachi,,healthcare,1921,,,,,,1
I1311524620,National Remote Sensing Centre,IN,India,Hyderabad,,government,1922,Indian Space Research Organisation,I1289461252,IN,government,parent,1
I1312995270,Karachi Medical and Dental College,PK,Pakistan,Karachi,,education,1923,Abbasi Shaheed Hospital,I2801788457,PK,healthcare,related,1
I1312995270,Karachi Medical and Dental College,PK,Pakistan,Karachi,,education,1923,University of Karachi,I193670377,PK,education,related,2
I1311636904,Michigan Department of Transportation,US,United States,Lansing,Michigan,government,1924,,,,,,1
I1311289386,United States Department of Education,US,United States,Washington D.C.,District of Columbia,government,1925,Institute of Education Sciences,I1303391909,US,education,child,1
I1311289386,United States Department of Education,US,United States,Washington D.C.,District of Columbia,government,1925,National Library of Education,I4210098208,US,archive,child,2
I1311289386,United States Department of Education,US,United States,Washington D.C.,District of Columbia,government,1925,Government of the United States of America,I2800421839,US,government,parent,3
I1311269955,Apple (Israel),IL,Israel,Herzliya,,company,1926,Apple (United States),I4210153776,US,company,parent,1
I1313334418,Cone Health,US,United States,Greensboro,North Carolina,healthcare,1927,Annie Penn Hospital,I4210106507,US,healthcare,child,1
I1313334418,Cone Health,US,United States,Greensboro,North Carolina,healthcare,1927,Moses H Cone Memorial Hospital,I1324118502,US,healthcare,child,2
I1313334418,Cone Health,US,United States,Greensboro,North Carolina,healthcare,1927,Wesley Long Hospital,I2800767805,US,healthcare,child,3
I1312264882,United States Department of Labor,US,United States,Washington D.C.,District of Columbia,government,1928,Bureau of Labor Statistics,I1290095210,US,government,child,1
I1312264882,United States Department of Labor,US,United States,Washington D.C.,District of Columbia,government,1928,Occupational Safety & Health Administration,I1323485962,US,government,child,2
I1312264882,United States Department of Labor,US,United States,Washington D.C.,District of Columbia,government,1928,Government of the United States of America,I2800421839,US,government,parent,3
I131328143,Union Bank of Switzerland,CH,Switzerland,Zurich,,other,1929,,,,,,1
I1313378897,Albert Schweitzer Hospital,GA,Gabon,Lambaréné,,healthcare,1930,,,,,,1
I1312732213,Coca Cola (United States),US,United States,Atlanta,Georgia,company,1931,,,,,,1
I1311742562,German Society of Surgery,DE,Germany,Berlin,,other,1932,,,,,,1
I1312008915,Kuakini Medical Center,US,United States,Honolulu,Hawaii,healthcare,1933,University of Hawaii System,I1331384533,US,education,parent,1
I1312008915,Kuakini Medical Center,US,United States,Honolulu,Hawaii,healthcare,1933,Hawaii Pacific University,I149581226,US,education,related,2
I1312008915,Kuakini Medical Center,US,United States,Honolulu,Hawaii,healthcare,1933,Kapiolani Community College,I54623706,US,education,related,3
I1312237181,Girls Incorporated,US,United States,New York,New York,nonprofit,1934,,,,,,1
I1313272365,Innovations for Poverty Action,US,United States,New Haven,Connecticut,nonprofit,1935,,,,,,1
I1311948675,United States Consumer Product Safety Commission,US,United States,Bethesda,Maryland,government,1936,Government of the United States of America,I2800421839,US,government,parent,1
I131209590,Antioch University New England,US,United States,Keene,New Hampshire,education,1937,Antioch University,I300131239,US,education,parent,1
I1312857945,Natural Resources Defense Council,US,United States,New York,New York,nonprofit,1938,,,,,,1
I1312422046,Washington Department of Natural Resources,US,United States,Olympia,Washington,government,1939,,,,,,1
I1312832084,National Audit Office,GB,United Kingdom,London,,government,1940,,,,,,1
I1312388573,American Council on Education,US,United States,Washington D.C.,District of Columbia,nonprofit,1941,,,,,,1
I131288541,Hiroshima Bunkyo University,JP,Japan,Hiroshima,,education,1942,,,,,,1
I1312092360,Susan G. Komen Breast Cancer Foundation,US,United States,Dallas,Texas,nonprofit,1943,,,,,,1
I1313097216,Goulburn Valley Health,AU,Australia,Shepparton,Victoria,healthcare,1944,,,,,,1
I131240579,Bard College at Simon's Rock,US,United States,Great Barrington,Massachusetts,education,1945,,,,,,1
I1312409250,Institut d'Estadística de Catalunya,ES,Spain,Barcelona,,other,1946,,,,,,1
I1311308879,The Conservation Fund,US,United States,Arlington,Virginia,nonprofit,1947,,,,,,1
I1311737585,Connecticut Department of Transportation,US,United States,Newington,Connecticut,government,1948,,,,,,1
I1312123381,Universalmuseum Joanneum,AT,Austria,Graz,,archive,1949,,,,,,1
I1313071009,Children's Society,GB,United Kingdom,London,,nonprofit,1950,,,,,,1
I1314466530,Tokai University,JP,Japan,Tokyo,Tôkyô,education,1951,Tokai University Hachioji Hospital,I4210092935,JP,healthcare,related,1
I1314466530,Tokai University,JP,Japan,Tokyo,Tôkyô,education,1951,Tokai University Hospital,I4210115139,JP,healthcare,related,2
I1314696892,Fermilab,US,United States,Batavia,Illinois,facility,1952,United States Department of Energy,I1330989302,US,government,parent,1
I1314696892,Fermilab,US,United States,Batavia,Illinois,facility,1952,Universities Research Association,I2800968686,US,nonprofit,related,2
I1314696892,Fermilab,US,United States,Batavia,Illinois,facility,1952,University of Chicago,I40347166,US,education,related,3
I1315085146,Federal University of Lavras,BR,Brazil,Lavras,,education,1953,,,,,,1
I1314135232,Nationwide Children's Hospital,US,United States,Columbus,Ohio,healthcare,1954,Center for Muscle Health and Neuromuscular Disorders,I4210094986,US,facility,child,1
I1314135232,Nationwide Children's Hospital,US,United States,Columbus,Ohio,healthcare,1954,The Ohio State University,I52357470,US,education,related,2
I131434179,Nanjing University of Chinese Medicine,CN,China,Nanjing,,education,1955,81th Hospital of PLA,I4210118317,CN,healthcare,related,1
I1313416372,US Forest Service,US,United States,Washington D.C.,District of Columbia,government,1956,Forest Products Laboratory,I4210126421,US,facility,child,1
I1313416372,US Forest Service,US,United States,Washington D.C.,District of Columbia,government,1956,International Institute of Tropical Forestry,I4210132491,US,government,child,2
I1313416372,US Forest Service,US,United States,Washington D.C.,District of Columbia,government,1956,Northern Research Station,I4210107718,US,government,child,3
I1313416372,US Forest Service,US,United States,Washington D.C.,District of Columbia,government,1956,Pacific Northwest Research Station,I4210124557,US,government,child,4
I1313416372,US Forest Service,US,United States,Washington D.C.,District of Columbia,government,1956,Pacific Southwest Research Station,I4210129675,US,government,child,5
I1313416372,US Forest Service,US,United States,Washington D.C.,District of Columbia,government,1956,Rocky Mountain Research Station,I4210140135,US,government,child,6
I1313416372,US Forest Service,US,United States,Washington D.C.,District of Columbia,government,1956,Southern Research Station,I4210115267,US,government,child,7
I1313416372,US Forest Service,US,United States,Washington D.C.,District of Columbia,government,1956,United States Department of Agriculture,I1336096307,US,government,parent,8
I1315288073,Cliniques Universitaires Saint-Luc,BE,Belgium,Brussels,,healthcare,1957,Université Catholique de Louvain,I95674353,BE,education,related,1
I1315496137,University of Maryland Medical Center,US,United States,Baltimore,Maryland,healthcare,1958,University of Maryland Medical System,I14285509,US,healthcare,parent,1
I1315496137,University of Maryland Medical Center,US,United States,Baltimore,Maryland,healthcare,1958,Saint Agnes Hospital,I1310298795,US,healthcare,related,2
I1315496137,University of Maryland Medical Center,US,United States,Baltimore,Maryland,healthcare,1958,St. Joseph Medical Center,I4210156274,US,healthcare,related,3
I1315496137,University of Maryland Medical Center,US,United States,Baltimore,Maryland,healthcare,1958,"University of Maryland, Baltimore",I126744593,US,education,related,4
I1314596251,Allen Institute for Brain Science,US,United States,Seattle,Washington,facility,1959,Allen Institute,I4210140341,US,nonprofit,parent,1
I13144388,Ekiti State University,NG,Nigeria,Ado-Ekiti,,education,1960,,,,,,1
I1314251682,Institut National de la Recherche Agronomique,MA,Morocco,Rabat,,facility,1961,Chrono-Environment Laboratory,I4210104630,FR,facility,child,1
I1313606977,Museum für Naturkunde,DE,Germany,Berlin,,archive,1962,Leibniz Association,I315704651,DE,government,parent,1
I1315279114,Zhejiang Wanli University,CN,China,Ningbo,,education,1963,,,,,,1
I131550537,North-Eastern Federal University,RU,Russia,Yakutsk,,education,1964,,,,,,1
I1314665148,Federal University of Western Pará,BR,Brazil,Santarém,,education,1965,,,,,,1
I1315135799,Marshfield Clinic,US,United States,Marshfield,Wisconsin,healthcare,1966,,,,,,1
I131561025,Enugu State University of Science and Technology,NG,Nigeria,Enugu,,education,1967,,,,,,1
I1315513584,Pakistan Council of Scientific & Industrial Research,PK,Pakistan,Islamabad,,government,1968,,,,,,1
I1314586196,United States Department of Justice,US,United States,Washington D.C.,District of Columbia,government,1969,Drug Enforcement Administration,I1323015784,US,government,child,1
I1314586196,United States Department of Justice,US,United States,Washington D.C.,District of Columbia,government,1969,Federal Bureau of Investigation,I1327714866,US,government,child,2
I1314586196,United States Department of Justice,US,United States,Washington D.C.,District of Columbia,government,1969,National Institute of Justice,I4210096903,US,government,child,3
I1314586196,United States Department of Justice,US,United States,Washington D.C.,District of Columbia,government,1969,Office of Juvenile Justice and Delinquency Prevention,I2801191640,US,government,child,4
I1314586196,United States Department of Justice,US,United States,Washington D.C.,District of Columbia,government,1969,Government of the United States of America,I2800421839,US,government,parent,5
I1315201533,Tokuyama (Japan),JP,Japan,Tokyo,,company,1970,,,,,,1
I1314042554,Norwegian Meteorological Institute,NO,Norway,Oslo,,government,1971,,,,,,1
I1315541505,Austrian Institute of Economic Research,AT,Austria,Vienna,,nonprofit,1972,,,,,,1
I1315261694,Ministry of Health,NZ,New Zealand,Wellington,,government,1973,,,,,,1
I1313458441,Catholic Medical Center,US,United States,Manchester,New Hampshire,healthcare,1974,,,,,,1
I1315456113,Vinh University,VN,Vietnam,Vinh,,education,1975,,,,,,1
I1315501941,International Organization for Migration,CH,Switzerland,Geneva,,government,1976,,,,,,1
I1313967475,American Academy of Arts and Sciences,US,United States,Cambridge,Massachusetts,other,1977,,,,,,1
I1314143314,Capital District Health Authority,CA,Canada,Halifax,Nova Scotia,government,1978,Eastern Shore Memorial Hospital,I4210150852,CA,healthcare,child,1
I1314143314,Capital District Health Authority,CA,Canada,Halifax,Nova Scotia,government,1978,Nova Scotia Cancer Centre,I4210134061,CA,healthcare,child,2
I1314143314,Capital District Health Authority,CA,Canada,Halifax,Nova Scotia,government,1978,Nova Scotia Hospital,I2799291095,CA,healthcare,child,3
I1314143314,Capital District Health Authority,CA,Canada,Halifax,Nova Scotia,government,1978,Nova Scotia Health Authority,I2802394193,CA,government,parent,4
I1313505808,Cato Institute,US,United States,Washington D.C.,District of Columbia,other,1979,,,,,,1
I1313861171,South Carolina Department of Natural Resources,US,United States,Columbia,South Carolina,government,1980,,,,,,1
I1313504624,Main Line Health,US,United States,Radnor,Pennsylvania,healthcare,1981,Bryn Mawr Hospital,I2800826798,US,healthcare,child,1
I1313504624,Main Line Health,US,United States,Radnor,Pennsylvania,healthcare,1981,Bryn Mawr Rehabilitation Hospital,I4210110340,US,healthcare,child,2
I1313504624,Main Line Health,US,United States,Radnor,Pennsylvania,healthcare,1981,Lankenau Heart Institute,I4210093404,US,facility,child,3
I1313504624,Main Line Health,US,United States,Radnor,Pennsylvania,healthcare,1981,Lankenau Medical Center,I2802476176,US,healthcare,child,4
I1313504624,Main Line Health,US,United States,Radnor,Pennsylvania,healthcare,1981,Paoli Hospital,I2799417885,US,healthcare,child,5
I1313504624,Main Line Health,US,United States,Radnor,Pennsylvania,healthcare,1981,Riddle Hospital,I4210116918,US,healthcare,child,6
I1313473894,Virginia Department of Health,US,United States,Richmond,Virginia,government,1982,,,,,,1
I1315289610,American Library Association,US,United States,Chicago,Illinois,nonprofit,1983,,,,,,1
I1314730391,Pennsylvania Department of Health,US,United States,Harrisburg,Pennsylvania,government,1984,,,,,,1
I1314179348,Mercy Health System,US,United States,Janesville,Wisconsin,healthcare,1985,Javon Bea Hospital-Rockton,I4210142156,US,healthcare,child,1
I1314179348,Mercy Health System,US,United States,Janesville,Wisconsin,healthcare,1985,Mercy Catholic Medical Center,I4210109219,US,healthcare,child,2
I1314849024,Ministry of Culture,IN,India,Delhi,,government,1986,,,,,,1
I1314707548,Nagoya University of Commerce and Business,JP,Japan,Nisshin,,education,1987,,,,,,1
I1314233306,OncoMed (United States),US,United States,Redwood City,California,company,1988,,,,,,1
I1314311274,Illinois State Museum,US,United States,Springfield,Illinois,archive,1989,,,,,,1
I1314996769,American Diabetes Association,US,United States,Alexandria,Virginia,nonprofit,1990,,,,,,1
I1314022388,Population Council,IN,India,New Delhi,Delhi,nonprofit,1991,,,,,,1
I1315184752,Government of Maharashtra,IN,India,Mumbai,,government,1992,Maharashtra Forest Department,I4210140994,IN,government,child,1
I1315184752,Government of Maharashtra,IN,India,Mumbai,,government,1992,Water Supply and Sanitation Department,I4210143994,IN,government,child,2
I1313839066,WiCell,US,United States,Madison,Wisconsin,facility,1993,Wisconsin Alumni Research Foundation,I1326158516,US,nonprofit,related,1
I131528713,Ministerio de Fomento,ES,Spain,Madrid,,government,1994,,,,,,1
I1313603282,Gavi,CH,Switzerland,Geneva,,other,1995,,,,,,1
I1314361725,Buffalo Society of Natural Sciences,US,United States,Buffalo,New York,archive,1996,,,,,,1
I1313865045,Catholic Relief Services,US,United States,Baltimore,Maryland,nonprofit,1997,,,,,,1
I1314811817,Ministry of Finance,NL,Netherlands,The Hague,,government,1998,Belastingdienst,I4210109825,NL,government,child,1
I1314811817,Ministry of Finance,NL,Netherlands,The Hague,,government,1998,Government of Netherlands,I4210140876,NL,government,parent,2
I1313879401,Houghton Mifflin Harcourt (United States),US,United States,Boston,Massachusetts,company,1999,,,,,,1
I1313551878,Farm Service Agency,US,United States,Washington D.C.,District of Columbia,government,2000,United States Department of Agriculture,I1336096307,US,government,parent,1
I1316902750,Cleveland Clinic,US,United States,Cleveland,Ohio,healthcare,2001,Cleveland Clinic Florida,I4210108700,US,healthcare,child,1
I1316902750,Cleveland Clinic,US,United States,Cleveland,Ohio,healthcare,2001,Cleveland Clinic Lerner College of Medicine,I36373038,US,healthcare,child,2
I1316902750,Cleveland Clinic,US,United States,Cleveland,Ohio,healthcare,2001,Cleveland Clinic Lerner College of Medicine,I64467955,US,healthcare,child,3
I1316902750,Cleveland Clinic,US,United States,Cleveland,Ohio,healthcare,2001,Akron General Medical Center,I4210158374,US,healthcare,related,4
I1316902750,Cleveland Clinic,US,United States,Cleveland,Ohio,healthcare,2001,Case Western Reserve University,I58956616,US,education,related,5
I1316902750,Cleveland Clinic,US,United States,Cleveland,Ohio,healthcare,2001,Huron Hospital,I4210108724,US,healthcare,related,6
I1316535847,Beth Israel Deaconess Medical Center,US,United States,Boston,Massachusetts,healthcare,2002,Berenson Allen Center for Noninvasive Brain Stimulation,I4210133893,US,facility,child,1
I1316535847,Beth Israel Deaconess Medical Center,US,United States,Boston,Massachusetts,healthcare,2002,Center for Vascular Biology Research,I4210143899,US,facility,child,2
I1316535847,Beth Israel Deaconess Medical Center,US,United States,Boston,Massachusetts,healthcare,2002,Boston IVF,I4210165102,US,healthcare,related,3
I1316535847,Beth Israel Deaconess Medical Center,US,United States,Boston,Massachusetts,healthcare,2002,Broad Institute,I107606265,US,nonprofit,related,4
I1316535847,Beth Israel Deaconess Medical Center,US,United States,Boston,Massachusetts,healthcare,2002,Cambridge Health Alliance,I124574311,US,healthcare,related,5
I1316535847,Beth Israel Deaconess Medical Center,US,United States,Boston,Massachusetts,healthcare,2002,Harvard University,I136199984,US,education,related,6
I1316535847,Beth Israel Deaconess Medical Center,US,United States,Boston,Massachusetts,healthcare,2002,VA Boston Healthcare System,I2801671727,US,healthcare,related,7
I131729948,University of Salerno,IT,Italy,Fisciano,,education,2003,,,,,,1
I1317621060,Indian Institute of Technology Guwahati,IN,India,Guwahati,Assam,education,2004,,,,,,1
I131651094,University of Denver,US,United States,Denver,Colorado,education,2005,,,,,,1
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,Butamax (United States),I4210122694,US,company,child,1
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (Brazil),I4210093218,BR,company,child,2
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (Canada),I4210113790,CA,company,child,3
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (China),I4210113224,CN,company,child,4
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (Denmark),I4210146289,DK,company,child,5
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (Finland),I4210132041,FI,company,child,6
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (France),I4210144620,FR,company,child,7
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (Germany),I4210140546,DE,company,child,8
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (Netherlands),I4210103319,NL,company,child,9
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (Norway),I4210124783,NO,company,child,10
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (Spain),I4210151903,ES,company,child,11
I1316910977,DuPont (United States),US,United States,Wilmington,Delaware,company,2006,DuPont (United Kingdom),I4210129797,GB,company,child,12
I1315852903,Japan Agency for Marine-Earth Science and Technology,JP,Japan,Yokosuka,,facility,2007,,,,,,1
I1315708478,San Francisco VA Medical Center,US,United States,San Francisco,California,healthcare,2008,San Francisco VA Health Care System,I4210143381,US,healthcare,parent,1
I1315708478,San Francisco VA Medical Center,US,United States,San Francisco,California,healthcare,2008,"University of California, San Francisco",I180670191,US,education,related,2
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Atlanta,I119878761,US,other,child,1
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Boston,I46510805,US,other,child,2
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Chicago,I77697173,US,other,child,3
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Cleveland,I4210109900,US,other,child,4
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Dallas,I68415526,US,other,child,5
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Kansas City,I84318336,US,other,child,6
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Minneapolis,I1341575764,US,other,child,7
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of New York,I43638361,US,other,child,8
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Philadelphia,I57502794,US,other,child,9
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of Richmond,I4210158875,US,other,child,10
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of San Francisco,I19990318,US,other,child,11
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Bank of St. Louis,I77793887,US,other,child,12
I1317239608,Federal Reserve,US,United States,Washington D.C.,District of Columbia,other,2009,Federal Reserve Board of Governors,I2802905149,US,government,child,13
I1316675753,Bahia State University,BR,Brazil,Salvador,,education,2010,,,,,,1
I131736796,Lithuanian University of Health Sciences,LT,Lithuania,Kaunas,,education,2011,Hospital of Lithuanian University of Health Sciences Kaunas Clinics,I2802445891,LT,healthcare,child,1
I13175533,Fuyang Normal University,CN,China,Fuyang,,education,2012,,,,,,1
I1315836254,Ministry of Public Health,TH,Thailand,Nonthaburi,,government,2013,Department of Disease Control,I4210088075,TH,government,child,1
I1315836254,Ministry of Public Health,TH,Thailand,Nonthaburi,,government,2013,Department of Medical Sciences,I4210126681,TH,government,child,2
I1315836254,Ministry of Public Health,TH,Thailand,Nonthaburi,,government,2013,Institute of Dermatology,I4210131109,TH,education,child,3
I1316194761,Museum of Vertebrate Zoology,US,United States,Berkeley,California,archive,2014,,,,,,1
I1315778391,Lehigh Valley Hospital-Pocono,US,United States,East Stroudsburg,Pennsylvania,healthcare,2015,Lehigh Valley Health Network,I4210094360,US,healthcare,parent,1
I1317189400,Van Andel Institute,US,United States,Grand Rapids,Michigan,nonprofit,2016,,,,,,1
I1316052090,Mater Health Services,AU,Australia,Brisbane,Queensland,healthcare,2017,Mater Adult Hospital,I4210161304,AU,healthcare,child,1
I1316052090,Mater Health Services,AU,Australia,Brisbane,Queensland,healthcare,2017,Mater Children's Hospital,I4210148577,AU,healthcare,child,2
I1316052090,Mater Health Services,AU,Australia,Brisbane,Queensland,healthcare,2017,Mater Misericordiae Hospital,I2801568770,AU,healthcare,child,3
I1316052090,Mater Health Services,AU,Australia,Brisbane,Queensland,healthcare,2017,Mater Mothers' Hospital,I4210133098,AU,healthcare,child,4
I1316052090,Mater Health Services,AU,Australia,Brisbane,Queensland,healthcare,2017,Mater Private Hospital,I4210131343,AU,healthcare,child,5
I131740757,Texas A&M International University,US,United States,Laredo,Texas,education,2018,Texas A&M University System,I173268674,US,education,parent,1
I131579929,Mansfield University,US,United States,Mansfield,Pennsylvania,education,2019,Pennsylvania State System of Higher Education,I29957033,US,education,parent,1
I1316901054,Conservation International,US,United States,Arlington,Virginia,nonprofit,2020,,,,,,1
I1316690553,National Ocean Service,US,United States,Silver Spring,Maryland,government,2021,National Oceanic and Atmospheric Administration,I1308126019,US,government,parent,1
I1316868585,Fidal,FR,France,Courbevoie,,other,2022,,,,,,1
I1315885867,American Society of Clinical Oncology,US,United States,Alexandria,Virginia,healthcare,2023,Conquer Cancer Foundation,I4210114164,US,nonprofit,child,1
I131632401,Teikyo Heisei University,JP,Japan,Tokyo,,education,2024,,,,,,1
I1316368362,Bernice P. Bishop Museum,US,United States,Honolulu,Hawaii,archive,2025,,,,,,1
I1315824030,Institute for Women's Policy Research,US,United States,Washington D.C.,District of Columbia,nonprofit,2026,,,,,,1
I1316158181,Fort Belvoir Community Hospital,US,United States,Fort Belvoir,Virginia,healthcare,2027,Uniformed Services University of the Health Sciences,I148314036,US,education,related,1
I1315745298,Louisiana Department of Wildlife and Fisheries,US,United States,Baton Rouge,Louisiana,government,2028,,,,,,1
I1316064682,LinkedIn (United States),US,United States,Sunnyvale,California,company,2029,Microsoft (United States),I1290206253,US,company,parent,1
I1316958739,California Air Resources Board,US,United States,Sacramento,California,government,2030,,,,,,1
I131705669,Southport and Ormskirk Hospital NHS Trust,GB,United Kingdom,Southport,,healthcare,2031,Ormskirk District General Hospital,I4210151997,GB,healthcare,child,1
I131705669,Southport and Ormskirk Hospital NHS Trust,GB,United Kingdom,Southport,,healthcare,2031,Southport and Formby District General Hospital,I4210159431,GB,healthcare,child,2
I1317197149,APLA Health,US,United States,Los Angeles,California,nonprofit,2032,,,,,,1
I131564278,Concordia University of Edmonton,CA,Canada,Edmonton,Alberta,education,2033,,,,,,1
I1315830910,Ministry of Agriculture and Cooperatives,TH,Thailand,Phra Nakhon,,government,2034,,,,,,1
I1315810332,Altair Engineering (United States),US,United States,Troy,Michigan,company,2035,Altair Engineering (France),I4210104227,FR,company,child,1
I1315810332,Altair Engineering (United States),US,United States,Troy,Michigan,company,2035,Altair Engineering (United Kingdom),I4210166593,GB,company,child,2
I1317225278,Statistics Korea,KR,South Korea,Daejeon,,government,2036,Ministry of Strategy and Finance,I4210126005,KR,government,parent,1
I1316248717,Milwaukee Public Museum,US,United States,Milwaukee,Wisconsin,archive,2037,,,,,,1
I1317227900,University System of Maryland,US,United States,Adelphi,Maryland,education,2038,Bowie State University,I324100,US,education,child,1
I1317227900,University System of Maryland,US,United States,Adelphi,Maryland,education,2038,Coppin State University,I47500952,US,education,child,2
I1317227900,University System of Maryland,US,United States,Adelphi,Maryland,education,2038,Frostburg State University,I152830075,US,education,child,3
I1317227900,University System of Maryland,US,United States,Adelphi,Maryland,education,2038,Salisbury University,I9364636,US,education,child,4
I1317227900,University System of Maryland,US,United States,Adelphi,Maryland,education,2038,Towson University,I4322298,US,education,child,5
I1317227900,University System of Maryland,US,United States,Adelphi,Maryland,education,2038,Universities at Shady Grove,I4210098058,US,education,child,6
I1317227900,University System of Maryland,US,United States,Adelphi,Maryland,education,2038,University of Baltimore,I6059380,US,education,child,7
