id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1968056384,61,Recovery from Electroconvulsive Shock as a Function of Infantile Stimulation,1961-05-05,FALSE,23,journal-article,17748473,3,A5059210546,Theodore Linn,"Allelgheny College, Meadville, Pennsylvania",Allegheny College,I120506574,1
W2004498779,51,Phototropic Inversion in Phycomyces,1961-05-05,FALSE,18,journal-article,17748471,1,A5029321029,E. S. Castle,"Biological  Laboratories,  Harvard   University, Cambridge,  Massachusetts",Harvard University,I136199984,1
W2084630251,0,INFRA-RED SPECTROSCOPY,1927-02-18,FALSE,18,journal-article,17748482,1,A5091900417,H. M. Randall,"Department of Physics, University of Michigan",University of Michigan–Ann Arbor,I27837315,1
W2026888506,43,Afferent Units in Dorsal Roots of Cat Driven by Respiration,1961-05-05,FALSE,12,journal-article,17748468,1,A5073765959,Arthur A. Siebens,"Department of Physiology, Medical School, University of Wisconsin, Madison",University of Wisconsin–Madison,I135310074,1
W2026888506,43,Afferent Units in Dorsal Roots of Cat Driven by Respiration,1961-05-05,FALSE,12,journal-article,17748468,2,A5071761826,Flavio Puletti,"Department of Physiology, Medical School, University of Wisconsin, Madison",University of Wisconsin–Madison,I135310074,1
W2088181682,0,The Rise of Natural History Museums,1915-08-13,FALSE,12,journal-article,17748492,1,A5083040857,Oliver C. Farrington,Field Museum of Natural History,Field Museum of Natural History,I2802093357,1
W2054487234,71,Nitrogen Deficiency and Fluoride Susceptibility of Bean Seedlings,1961-05-05,FALSE,11,journal-article,17748472,1,A5007252277,Donald F. Adams,,,,1
W2054487234,71,Nitrogen Deficiency and Fluoride Susceptibility of Bean Seedlings,1961-05-05,FALSE,11,journal-article,17748472,2,A5038754086,C.W. Sulzbach,,,,1
W2054080625,0,OBSERVATIONS ON EARLY DEVELOPMENTAL PROCESSES IN THE LIVING EGG OF DROSOPHILA,1933-04-21,FALSE,9,journal-article,17748514,1,A5057829978,George P. Child,,,,1
W2054080625,0,OBSERVATIONS ON EARLY DEVELOPMENTAL PROCESSES IN THE LIVING EGG OF DROSOPHILA,1933-04-21,FALSE,9,journal-article,17748514,2,A5072256110,Ruth B. Howland,,,,1
W2091258159,0,THE BACTERIA OF THE INTESTINAL TRACT OF MAN,1915-08-13,FALSE,8,journal-article,17748493,1,A5064772009,Arthur Isaac Kendall,Northwestern University,,,1
W2071361313,0,NOTE ON THE LIFE-CYCLE OF ECTOCARPUS SILICULOSUS DILLW,1933-04-21,FALSE,7,journal-article,17748508,1,A5012738638,George F. Papenfuss,The Johns hopkins University,Johns Hopkins University,I145311948,1
W2049537259,0,Information Theory: A brief survey is made of the recent developments and the current status of information theory,1961-05-05,FALSE,6,journal-article,17748466,1,A5036699445,Herman H. Goldstine,"The IBM Research Center, Yorktown Heights, N. Y.",IBM (United States),I1341412227,1
W1974033733,0,Sap Flow and Pressure in Trees,1927-02-18,FALSE,5,journal-article,17748491,1,A5089128076,D. T. MacDougal,,,,1
W1974033733,0,Sap Flow and Pressure in Trees,1927-02-18,FALSE,5,journal-article,17748491,2,A5042237497,J. B. Overton,,,,1
W2005639929,0,EXPLORATION OF THE ETOWAH MOUNDS,1927-02-18,FALSE,4,journal-article,17748489,1,A5016012437,Warren K. Moorehead,,,,1
W2133024573,0,THE INVOLVED GENETICS OF FISH,1933-04-21,FALSE,4,journal-article,17748506,1,A5085744954,A. Brazier Howell,,,,1
W1997150922,0,"ON HYDRATION AND ""SOLUTION"" IN GELATIN",1915-08-13,FALSE,3,journal-article,17748503,1,A5011023516,Martin H. Fischer,Joseph Eichberg Laboratory of Physiology in the University of Cincinnati,University of Cincinnati,I63135867,1
W2001562787,0,THE UTILIZATION OF ADSORBED IONS BY PLANTS,1933-04-21,FALSE,3,journal-article,17748512,1,A5062799639,Hans Jenny,,,,1
W2001562787,0,THE UTILIZATION OF ADSORBED IONS BY PLANTS,1933-04-21,FALSE,3,journal-article,17748512,2,A5011219784,E. W. Cowan,,,,1
W4236416950,0,RADIUM FERTILIZER,1915-08-13,FALSE,3,journal-article,17748500,1,A5071426031,R. R. Ramsey,,,,1
W2020435994,0,THE AWARD OF THE FIRST CHARLES REID BARNES LIFE MEMBERSHIP OF THE AMERICAN SOCIETY OF PLANT PHYSIOLOGISTS,1927-02-18,FALSE,2,journal-article,17748484,1,A5080495571,Rick Hibbard,,,,1
W2020435994,0,THE AWARD OF THE FIRST CHARLES REID BARNES LIFE MEMBERSHIP OF THE AMERICAN SOCIETY OF PLANT PHYSIOLOGISTS,1927-02-18,FALSE,2,journal-article,17748484,2,A5067787051,A. E. Murneek,,,,1
W2020435994,0,THE AWARD OF THE FIRST CHARLES REID BARNES LIFE MEMBERSHIP OF THE AMERICAN SOCIETY OF PLANT PHYSIOLOGISTS,1927-02-18,FALSE,2,journal-article,17748484,3,A5073451185,Frank Lloyd,,,,1
W2020435994,0,THE AWARD OF THE FIRST CHARLES REID BARNES LIFE MEMBERSHIP OF THE AMERICAN SOCIETY OF PLANT PHYSIOLOGISTS,1927-02-18,FALSE,2,journal-article,17748484,4,A5023463144,G. W. Scarth,,,,1
W2020435994,0,THE AWARD OF THE FIRST CHARLES REID BARNES LIFE MEMBERSHIP OF THE AMERICAN SOCIETY OF PLANT PHYSIOLOGISTS,1927-02-18,FALSE,2,journal-article,17748484,5,A5030423912,C. A. Shull,,,,1
W2063055446,37,Density of the Lunar Atmosphere,1961-05-05,FALSE,2,journal-article,17748469,1,A5086950247,E. Öpik,,,,1
W2063055446,37,Density of the Lunar Atmosphere,1961-05-05,FALSE,2,journal-article,17748469,2,A5055046895,S. Fred Singer,,,,1
W2094252929,0,SUGAR-BEET MOSAIC,1915-08-13,FALSE,2,journal-article,17748499,1,A5040186468,C. O. Townsend,,,,1
W2150504494,0,SCIENTIFIC SERVICE THAT THE NATIONAL FORESTS MIGHT BE RENDERING,1927-02-18,FALSE,2,journal-article,17748483,1,A5003867781,Willard G. Van Name,,,,1
W1971029069,0,A METHOD AND THE APPARATUS FOR THE STUDY OF PERMEABILITY OF GASES THROUGH THE BIRD'S EGGSHELL,1933-04-21,FALSE,1,journal-article,17748511,1,A5036633918,Alexis L. Romanoff,cornell University,Cornell University,I205783295,1
W2001962042,0,ON THE SCIENTIFIC NAME OF THE WEBBING CLOTHES MOTH,1933-04-21,FALSE,1,journal-article,17748509,1,A5025558071,Glenn W. Herrick,cornell University,Cornell University,I205783295,1
W2001962042,0,ON THE SCIENTIFIC NAME OF THE WEBBING CLOTHES MOTH,1933-04-21,FALSE,1,journal-article,17748509,2,A5033023845,Grace H. Griswold,cornell University,Cornell University,I205783295,1
W2004253198,0,PUBLICATION BY PHOTOGRAPHY,1927-02-18,FALSE,1,journal-article,17748486,1,A5085467128,Daniel L. Hazard,"Coast and Geodetic Survey, Washington, D. C.",National Geodetic Survey,I8459677,1
W2004253198,0,PUBLICATION BY PHOTOGRAPHY,1927-02-18,FALSE,1,journal-article,17748486,2,A5089088436,Lucius P. Brown,"Spring Hill, Tennessee",,,1
W2004253198,0,PUBLICATION BY PHOTOGRAPHY,1927-02-18,FALSE,1,journal-article,17748486,3,A5075688475,Jessica Culler,Miami University,Miami University,I83328450,1
W2057297609,30,"Rare Tumor in Coast Redwood,<i>Sequoia sempervirens</i>",1961-05-05,FALSE,1,journal-article,17748470,1,A5003939010,C. F. Emanuel,"Department of Physiology, University of California, Berkeley","University of California, Berkeley",I95457486,1
W2059437726,0,A SIMPLE LABORATORY QUARTZ MERCURY LAMP,1927-02-18,FALSE,1,journal-article,17748490,1,A5065356713,T. Hasegawa,,,,1
W2059437726,0,A SIMPLE LABORATORY QUARTZ MERCURY LAMP,1927-02-18,FALSE,1,journal-article,17748490,2,A5013550072,C. C. Wu,,,,1
W1972307340,0,BABYLONIAN DISCOVERY OF THE PRECESSION OF THE EQUINOXES,1927-02-18,FALSE,0,journal-article,17748487,1,A5073412946,Florian Cajori,,,,1
W1978956325,0,DELPHINUS AND PHOCAeNA IN THE DELAWARE,1915-08-13,FALSE,0,journal-article,17748501,1,A5027445789,Henry W. Fowler,,,,1
W2006102899,0,The Third Denver Meeting: Some Background,1961-05-05,FALSE,0,journal-article,17748474,1,A5040650075,Raymond L. Taylor,,,,1
W2028456288,0,"REVERCHON PARK, DALLAS, TEXAS",1915-08-13,FALSE,0,journal-article,17748495,1,A5053238371,O. C. Charlton,,,,1
W2041249266,0,SOLAR ECLIPSE PROBLEMS,1933-04-21,FALSE,0,journal-article,17748505,1,A5001174949,J. H. Moore,Astronomer in the Lick Observatory,Astronomical Observatory,I4210155633,1
W2129523690,0,A METHOD FOR THE PREPARATION OF FOSSILS,1933-04-21,FALSE,0,journal-article,17748513,1,A5029725813,G. Arthur Cooper,,,,1
W4205372074,0,How Helpful Is Freedom?,1961-05-05,FALSE,0,journal-article,17748465,1,A5044042335,J. T.,,,,1
W4206038746,0,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES (NUMBER 7),1915-08-13,FALSE,0,journal-article,17748502,1,A5010691664,Edwin B. Wilson,,,,1
W4234391508,0,HUMAN NECROBACILLOSIS,1933-04-21,FALSE,0,journal-article,17748510,1,A5075835008,Frederick W. Shaw,Medical College of Virginia Richmond,Virginia Commonwealth University Medical Center,I72019824,1
W4239409377,0,THE AMERICAN CHEMICAL SOCIETY,1915-08-13,FALSE,0,journal-article,17748497,1,A5079174862,C. L. Parsons,,,,1
W4243153317,0,ZOOLOGICAL NOMENCLATURE,1933-04-21,FALSE,0,journal-article,17748507,1,A5050456328,J. B. Knight,,,,1
W4256581777,0,METAPSYCHICS,1927-02-18,FALSE,0,journal-article,17748488,1,A5024363292,T. D. A. Cockerell,,,,1
W2134744478,57,"Calcium Carbonate Production, Coral Reef Growth, and Sea Level Change",1976-11-26,FALSE,161,journal-article,17748553,1,A5064478807,Stephen V. Smith,"Hawaii Institute of Marine Biology, University of Hawaii, Post Office Box 1346, Kaneohe 96744",University of Hawaii System,I1331384533,1
W2134744478,57,"Calcium Carbonate Production, Coral Reef Growth, and Sea Level Change",1976-11-26,FALSE,161,journal-article,17748553,2,A5003318115,D.W. Kinsey,"MBT Research Laboratories, Post Office Box 219, North Ryde 2113, New South Wales, Australia",,,1
W3210649209,0,Polywater.,1969-06-27,FALSE,145,journal-article,17748524,1,A5079776838,Ellis R. Lippincott,,,,1
W3210649209,0,Polywater.,1969-06-27,FALSE,145,journal-article,17748524,2,A5054545818,Robert R. Stromberg,,,,1
W3210649209,0,Polywater.,1969-06-27,FALSE,145,journal-article,17748524,3,A5000696550,Warren H. Grant,,,,1
W3210649209,0,Polywater.,1969-06-27,FALSE,145,journal-article,17748524,4,A5024786986,Gerald L. Cessac,,,,1
W2014086107,34,Cellulosic Microfibrils: Nascent Stages of Synthesis in a Higher Plant Cell,1976-11-26,FALSE,85,journal-article,17748556,1,A5000465947,Susette C. Mueller,"Department of Botany, University of North Carolina, Chapel Hill 27514",University of North Carolina at Chapel Hill,I114027177,1
W2014086107,34,Cellulosic Microfibrils: Nascent Stages of Synthesis in a Higher Plant Cell,1976-11-26,FALSE,85,journal-article,17748556,2,A5038515601,R. Malcolm Brown,"Department of Botany, University of North Carolina, Chapel Hill 27514",University of North Carolina at Chapel Hill,I114027177,1
W2014086107,34,Cellulosic Microfibrils: Nascent Stages of Synthesis in a Higher Plant Cell,1976-11-26,FALSE,85,journal-article,17748556,3,A5062227533,Tom K. Scott,"Department of Botany, University of North Carolina, Chapel Hill 27514",University of North Carolina at Chapel Hill,I114027177,1
W1994879457,0,Explosive Cenozoic Volcanism and Climatic Implications,1976-11-26,FALSE,71,journal-article,17748539,1,A5057709318,D. Ninkovich,,,,1
W1994879457,0,Explosive Cenozoic Volcanism and Climatic Implications,1976-11-26,FALSE,71,journal-article,17748539,2,A5082855434,William L. Donn,,,,1
W2052541639,102,Short-Period Climatic Fluctuations: Effects on Diatom Biomass,1976-11-26,FALSE,70,journal-article,17748555,1,A5011374568,Sargun A. Tont,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093",Scripps Institution of Oceanography,I150209017,1
W2052541639,102,Short-Period Climatic Fluctuations: Effects on Diatom Biomass,1976-11-26,FALSE,70,journal-article,17748555,1,A5011374568,Sargun A. Tont,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093","University of California, San Diego",I36258959,2
W2026308605,0,IQ and Heredity: Suspicion of Fraud Beclouds Classic Experiment,1976-11-26,FALSE,57,journal-article,17748540,1,A5016145554,Nicholas Wade,,,,1
W2141307865,51,Ultragiant Urban Aerosol Particles,1976-11-26,FALSE,26,journal-article,17748554,1,A5042535126,David B. Johnson,"Cloud Physics Laboratory, Department of Geophysical Sciences, University of Chicago, Chicago, Illinois 60637",University of Chicago,I40347166,1
W2141298016,68,Generation of an Artificial Aurora,1969-06-27,FALSE,21,journal-article,17748528,1,A5049421701,W. N. Hess,"Science and Applications Directorate, NASA Manned Spacecraft Center, Houston, Texas 77058",,,1
W1983641324,41,Dependability of Wind Energy Generators with Short-Term Energy Storage,1976-11-26,FALSE,17,journal-article,17748551,1,A5037988504,Bent Sørensen,"Niels Bohr Institute, University of Copenhagen††, DK-2100 Copenhagen Ø, Denmark",University of Copenhagen,I124055696,1
W2010636959,41,Permian Insect Wing from Antarctic Sentinel Mountains,1969-06-27,FALSE,16,journal-article,17748532,1,A5071985869,Paul Tasch,"Department of Geology, Wichita State University, Wichita, Kansas 67208",Wichita State University,I39587148,1
W2010636959,41,Permian Insect Wing from Antarctic Sentinel Mountains,1969-06-27,FALSE,16,journal-article,17748532,2,A5027266479,Edgar F. Riek,"Division of Entomology, Commonwealth Scientific and Industrial Research Organization, Canberra, A. C. T., Australia",Health Sciences and Nutrition,I4210101388,1
W2052159854,0,New Detectors for High-Energy Physics,1969-06-27,FALSE,14,journal-article,17748523,1,A5014383473,R. Hofstadter,,,,1
W2043522674,0,"Windows on Other Minds: The Question of Animal Awareness . Evolutionary Continuity of Mental Experience. Donald R. Griffin. Rockefeller University Press, New York, 1976. viii, 136 pp. $8.95.",1976-11-26,FALSE,13,journal-article,17748547,1,A5080014401,William A. Mason,"Department of Psychology and California Primate Research Center, University of California, Davis","University of California, Davis",I84218800,1
W1975622971,52,Lunar Surface Material: Spacecraft Measurements of Density and Strength,1969-06-27,FALSE,11,journal-article,17748530,1,A5000566437,L. D. Jaffe,"Jet Propulsion Laboratory, California Institute of Technology, Pasadena 91103",Jet Propulsion Lab,I1334627681,1
W2066751403,74,Fission Track Age of Magnetic Anomaly 10: A New Point on the Sea-Floor Spreading Curve,1969-06-27,FALSE,11,journal-article,17748531,1,A5075404770,Bruce P. Luyendyk,"University of California, San Diego, Scripps Institution of Oceanography, La Jolla 92037",Scripps Institution of Oceanography,I150209017,1
W2066751403,74,Fission Track Age of Magnetic Anomaly 10: A New Point on the Sea-Floor Spreading Curve,1969-06-27,FALSE,11,journal-article,17748531,1,A5075404770,Bruce P. Luyendyk,"University of California, San Diego, Scripps Institution of Oceanography, La Jolla 92037","University of California, San Diego",I36258959,2
W2066751403,74,Fission Track Age of Magnetic Anomaly 10: A New Point on the Sea-Floor Spreading Curve,1969-06-27,FALSE,11,journal-article,17748531,2,A5078874539,David E. Fisher,"University of Miami, Institute of Marine Sciences, Miami, Florida 33149",University of Miami,I145608581,1
W2052136423,0,Technical Issues and the Adversary Process,1976-11-26,FALSE,7,journal-article,17748534,1,A5069669283,Leon Lipson,"Yale Law School, Yale University, New Haven, Connecticut 06511",Yale University,I32971472,1
W2015836865,0,MORPHOLOGY AND PHYLOGENY,1906-02-23,FALSE,5,journal-article,17748561,1,A5046661630,E. C. Jeffrey,"Harvard University, Cambridge, Mass.",Harvard University Press,I2801851002,1
W2048900934,0,Unesco's Tarnished Image,1976-11-26,FALSE,4,journal-article,17748538,1,A5064022804,Philip H. Abelson,,,,1
W2026902583,22,Waterfall-Generated Earth Vibrations,1969-06-27,FALSE,3,journal-article,17748529,1,A5050044609,John S. Rinehart,"Environmental Science Services Administration, Research Laboratories, Boulder, Colorado 80302",,,1
W2080890178,0,Slippery Water in Fire Hoses,1969-06-27,FALSE,3,journal-article,17748520,1,A5011478014,Douglas Scott,"Rand Corporation, 545 Madison Avenue, New York 10022",RAND Corporation,I1309849503,1
W2007899528,0,"Viking (II): Water, Ice, and Argon—Three Puzzles Resolved",1976-11-26,FALSE,2,journal-article,17748544,1,A5023720508,William D. Metz,,,,1
W2009876254,0,"The Science of Values: Values in Education and Society . Norman T. Feather. Free Press (Macmillan), New York, and Collier Macmillan, London, 1975. xvi, 350 pp. $14.95.",1976-11-26,FALSE,2,journal-article,17748548,1,A5085707816,Richard deCharms,"Graduate Institute of Education, Washington University, St. Louis, Missouri",Washington University in St. Louis,I204465549,1
W2029688472,0,Superport for Palau Debated: Ecopolitics in the Far Pacific,1976-11-26,FALSE,2,journal-article,17748541,1,A5046883814,John Walsh,,,,1
W2046605666,0,State Scientific Advisers: The Effort in Michigan,1976-11-26,FALSE,2,journal-article,17748543,1,A5031738821,Luther J. Carter,,,,1
W2091768285,0,A Neglected Literature,1976-11-26,FALSE,2,journal-article,17748536,1,A5059378197,Hugh Craig,"Scripps Institution of Oceanography, University Of California, San Diego, La Jolla, California 92093",Scripps Institution of Oceanography,I150209017,1
W2151178596,0,THE AFFILIATION OF PSYCHOLOGY WITH PHILOSOPHY AND WITH THE NATURAL SCIENCES,1906-02-23,FALSE,2,journal-article,17748562,1,A5083466580,Geoffrey Hall,,,,1
